jetz_scientific_name,city_count,region_count,presence_ratio,birdlife_v3_family_name,birdlife_v3_family_name_english
Basileuterus_rufifrons,3,5,0.6,Parulidae,New World warblers
Ceuthmochares_aereus,1,4,0.25,Cuculidae,Cuckoos
Coracias_naevia,0,4,0.0,Coraciidae,Rollers
Donacobius_atricapilla,2,8,0.25,Mimidae,Mockingbirds and thrashers
Dromas_ardeola,1,8,0.125,Dromadidae,Crab Plover
Emberiza_melanocephala,0,15,0.0,Emberizidae,"Buntings, American sparrows and allies"
Euphonia_xanthogaster,0,3,0.0,Thraupidae,Tanagers
Falco_jugger,1,21,0.048,Falconidae,Falcons and caracaras
Myioparus_griseigularis,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Carpodacus_cassinii,0,7,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Caprimulgus_maculicaudus,0,4,0.0,Caprimulgidae,Nightjars
Coracina_melanoptera,5,22,0.227,Campephagidae,Cuckoo-shrikes
Lanius_cristatus,24,52,0.462,Laniidae,Shrikes
Macronyx_capensis,2,3,0.667,Motacillidae,Wagtails and pipits
Merops_albicollis,1,7,0.143,Meropidae,Bee-eaters
Merops_leschenaulti,0,12,0.0,Meropidae,Bee-eaters
Phaethornis_ruber,1,7,0.143,Trochilidae,Hummingbirds
Pogoniulus_bilineatus,2,5,0.4,Ramphastidae,Toucans and barbets
Protonotaria_citrea,3,14,0.214,Parulidae,New World warblers
Dendroica_virens,13,19,0.684,Parulidae,New World warblers
Amandava_formosa,0,5,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Acrocephalus_aedon,4,30,0.133,Sylviidae,Old World warblers
Campephilus_melanoleucos,2,8,0.25,Picidae,Woodpeckers
Nectarinia_rubescens,0,1,0.0,Nectariniidae,Sunbirds
Chlorocichla_flaviventris,0,2,0.0,Pycnonotidae,Bulbuls
Coracias_benghalensis,14,33,0.424,Coraciidae,Rollers
Corvus_brachyrhynchos,16,18,0.889,Corvidae,Crows and jays
Cuculus_gularis,0,7,0.0,Cuculidae,Cuckoos
Dactylortyx_thoracicus,0,2,0.0,Odontophoridae,New World quails
Emberiza_elegans,2,12,0.167,Emberizidae,"Buntings, American sparrows and allies"
Eophona_migratoria,12,20,0.6,Fringillidae,Finches and Hawaiian honeycreepers
Euphonia_elegantissima,1,4,0.25,Thraupidae,Tanagers
Haematopus_palliatus,3,16,0.188,Haematopodidae,Oystercatchers
Ichthyophaga_humilis,0,12,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Cuculus_varius,18,25,0.72,Cuculidae,Cuckoos
Lanius_schach,26,46,0.565,Laniidae,Shrikes
Loxia_curvirostra,8,42,0.19,Fringillidae,Finches and Hawaiian honeycreepers
Metriopelia_ceciliae,0,1,0.0,Columbidae,Doves and pigeons
Phalacrocorax_niger,25,30,0.833,Phalacrocoracidae,Cormorants
Seiurus_noveboracensis,16,27,0.593,Parulidae,New World warblers
Perdicula_erythrorhyncha,0,3,0.0,Phasianidae,"Grouse, pheasants and partridges"
Phalacrocorax_sulcirostris,4,4,1.0,Phalacrocoracidae,Cormorants
Phylloscartes_paulista,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Phylloscopus_tytleri,0,12,0.0,Sylviidae,Old World warblers
Piculus_leucolaemus,0,1,0.0,Picidae,Woodpeckers
Podiceps_auritus,13,24,0.542,Podicipedidae,Grebes
Regulus_ignicapilla,11,14,0.786,Reguliidae,Goldcrests and kinglets
Anas_querquedula,14,58,0.241,Anatidae,"Ducks, geese and swans"
Vireo_flavoviridis,1,5,0.2,Vireonidae,Vireos and allies
Anthus_pratensis,11,25,0.44,Motacillidae,Wagtails and pipits
Charadrius_bicinctus,1,2,0.5,Charadriidae,Plovers
Chlorophanes_spiza,1,11,0.091,Thraupidae,Tanagers
Chloropsis_jerdoni,2,17,0.118,Chloropseidae,Leafbirds
Circus_spilonotus,0,22,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Columbina_inca,6,9,0.667,Columbidae,Doves and pigeons
Falco_biarmicus,1,14,0.071,Falconidae,Falcons and caracaras
Falco_rufigularis,2,15,0.133,Falconidae,Falcons and caracaras
Falco_severus,0,14,0.0,Falconidae,Falcons and caracaras
Grallaria_guatimalensis,0,4,0.0,Formicariidae,Antthrushes and antpittas
Halcyon_pileata,2,34,0.059,Alcedinidae,Kingfishers
Merops_apiaster,6,17,0.353,Meropidae,Bee-eaters
Nisaetus_nanus,0,2,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Ocreatus_underwoodii,0,4,0.0,Trochilidae,Hummingbirds
Ornithion_inerme,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Perdicula_asiatica,1,22,0.045,Phasianidae,"Grouse, pheasants and partridges"
Pericrocotus_cinnamomeus,10,30,0.333,Campephagidae,Cuckoo-shrikes
Philydor_rufum,2,6,0.333,Furnariidae,Ovenbirds
Sylvia_mystacea,2,7,0.286,Sylviidae,Old World warblers
Anthus_rubescens,18,44,0.409,Motacillidae,Wagtails and pipits
Chlidonias_niger,6,51,0.118,Laridae,Gulls and terns
Carduelis_chloris,23,28,0.821,Fringillidae,Finches and Hawaiian honeycreepers
Cyanocitta_stelleri,5,10,0.5,Corvidae,Crows and jays
Dendrocopos_leucotos,2,11,0.182,Picidae,Woodpeckers
Eriocnemis_luciani,0,1,0.0,Trochilidae,Hummingbirds
Erythrura_viridifacies,0,1,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Fulica_americana,22,27,0.815,Rallidae,"Rails, crakes and allies"
Galerida_deva,1,10,0.1,Alaudidae,Larks
Geococcyx_californianus,5,9,0.556,Cuculidae,Cuckoos
Hemiprocne_longipennis,1,4,0.25,Hemiprocnidae,Treeswifts
Garrulax_davidi,3,3,1.0,Timaliidae,Babblers and parrotbills
Parus_spilonotus,0,4,0.0,Paridae,Tits and chickadees
Merops_persicus,2,13,0.154,Meropidae,Bee-eaters
Mniotilta_varia,19,24,0.792,Parulidae,New World warblers
Myrmecocichla_albifrons,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Picumnus_olivaceus,0,1,0.0,Picidae,Woodpeckers
Picus_awokera,2,4,0.5,Picidae,Woodpeckers
Pogonocichla_stellata,0,3,0.0,Muscicapidae,Chats and Old World flycatchers
Psilorhamphus_guttatus,0,3,0.0,Rhinocryptidae,Tapaculos
Rhea_americana,0,7,0.0,Rheidae,Rheas
Serpophaga_nigricans,0,5,0.0,Tyrannidae,Tyrant-flycatchers
Streptopelia_decaocto,42,64,0.656,Columbidae,Doves and pigeons
Todiramphus_chloris,6,9,0.667,Alcedinidae,Kingfishers
Vanellus_indicus,26,31,0.839,Charadriidae,Plovers
Acridotheres_grandis,2,5,0.4,Sturnidae,Starlings
Chaetura_chapmani,0,2,0.0,Apodidae,Swifts
Chlorophonia_cyanea,2,7,0.286,Thraupidae,Tanagers
Nectarinia_pulchella,3,4,0.75,Nectariniidae,Sunbirds
Cisticola_aridulus,1,5,0.2,Cisticolidae,Cisticolas and allies
Aquila_hastata,3,22,0.136,Accipitridae,"Osprey, kites, hawks and eagles"
Dicrurus_paradiseus,5,27,0.185,Dicruridae,Drongos
Dinopium_shorii,0,1,0.0,Picidae,Woodpeckers
Empidonax_hammondii,7,12,0.583,Tyrannidae,Tyrant-flycatchers
Glaucis_hirsutus,1,6,0.167,Trochilidae,Hummingbirds
Hemitriccus_furcatus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Garrulax_delesserti,0,3,0.0,Timaliidae,Babblers and parrotbills
Myiarchus_cinerascens,5,10,0.5,Tyrannidae,Tyrant-flycatchers
Penelope_obscura,2,3,0.667,Cracidae,Guans and curassows
Phoenicurus_auroreus,17,21,0.81,Muscicapidae,Chats and Old World flycatchers
Phylloscopus_sindianus,1,4,0.25,Sylviidae,Old World warblers
Parus_lugubris,0,5,0.0,Paridae,Tits and chickadees
Pycnonotus_aurigaster,6,10,0.6,Pycnonotidae,Bulbuls
Rhipidura_leucophrys,2,2,1.0,Rhipiduridae,Fantails
Dendroica_cerulea,1,14,0.071,Parulidae,New World warblers
Sicalis_luteola,4,11,0.364,Emberizidae,"Buntings, American sparrows and allies"
Syrmaticus_soemmerringii,0,4,0.0,Phasianidae,"Grouse, pheasants and partridges"
Telacanthura_ussheri,1,4,0.25,Apodidae,Swifts
Thryothorus_ludovicianus,11,12,0.917,Troglodytidae,Wrens
Todirostrum_cinereum,6,9,0.667,Tyrannidae,Tyrant-flycatchers
Treron_sieboldii,2,13,0.154,Columbidae,Doves and pigeons
Anthus_leucophrys,1,9,0.111,Motacillidae,Wagtails and pipits
Anthus_richardi,7,52,0.135,Motacillidae,Wagtails and pipits
Athene_noctua,6,30,0.2,Strigidae,Owls
Caprimulgus_indicus,1,42,0.024,Caprimulgidae,Nightjars
Columba_vitiensis,0,1,0.0,Columbidae,Doves and pigeons
Columbina_passerina,8,22,0.364,Columbidae,Doves and pigeons
Dendrocopos_macei,5,7,0.714,Picidae,Woodpeckers
Zoothera_interpres,0,2,0.0,Turdidae,Thrushes
Petronia_dentata,0,2,0.0,Passeridae,"Sparrows, snowfinches and allies"
Notharchus_swainsoni,0,4,0.0,Bucconidae,Puffbirds
Onychognathus_morio,5,7,0.714,Sturnidae,Starlings
Oriolus_chinensis,15,33,0.455,Oriolidae,Orioles and figbirds
Passer_moabiticus,0,2,0.0,Passeridae,"Sparrows, snowfinches and allies"
Megalaima_zeylanica,9,19,0.474,Ramphastidae,Toucans and barbets
Psittacula_alexandri,2,9,0.222,Psittacidae,Parrots
Pycnonotus_plumosus,1,3,0.333,Pycnonotidae,Bulbuls
Lonchura_bicolor,3,5,0.6,Estrildidae,"Waxbills, grass finches, munias and allies"
Sturnella_neglecta,8,15,0.533,Icteridae,New World blackbirds
Synallaxis_castanea,0,1,0.0,Furnariidae,Ovenbirds
Toxostoma_curvirostre,4,5,0.8,Mimidae,Mockingbirds and thrashers
Accipiter_trivirgatus,3,10,0.3,Accipitridae,"Osprey, kites, hawks and eagles"
Anthreptes_simplex,0,2,0.0,Nectariniidae,Sunbirds
Aspatha_gularis,0,1,0.0,Momotidae,Motmots
Hirundo_daurica,30,67,0.448,Hirundinidae,Swallows and martins
Cistothorus_palustris,19,23,0.826,Troglodytidae,Wrens
Cuculus_micropterus,10,36,0.278,Cuculidae,Cuckoos
Cursorius_rufus,0,1,0.0,Glareolidae,Coursers and pratincoles
Cyornis_rubeculoides,3,13,0.231,Muscicapidae,Chats and Old World flycatchers
Dicaeum_trigonostigma,1,6,0.167,Dicaeidae,Flowerpeckers
Elaenia_flavogaster,8,13,0.615,Tyrannidae,Tyrant-flycatchers
Falco_subbuteo,10,53,0.189,Falconidae,Falcons and caracaras
Harpia_harpyja,0,9,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Oriolus_oriolus,23,53,0.434,Oriolidae,Orioles and figbirds
Orthotomus_sutorius,36,38,0.947,Sylviidae,Old World warblers
Pelecanus_philippensis,4,20,0.2,Pelecanidae,Pelicans
Pionus_sordidus,0,1,0.0,Psittacidae,Parrots
Pitta_nympha,0,6,0.0,Pittidae,Pittas
Poecilotriccus_sylvia,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Scolopax_rusticola,2,44,0.045,Scolopacidae,Sandpipers and allies
Dendroica_castanea,10,15,0.667,Parulidae,New World warblers
Anas_clypeata,55,100,0.55,Anatidae,"Ducks, geese and swans"
Spilornis_cheela,11,35,0.314,Accipitridae,"Osprey, kites, hawks and eagles"
Thraupis_ornata,0,3,0.0,Thraupidae,Tanagers
Gallinula_ventralis,1,2,0.5,Rallidae,"Rails, crakes and allies"
Accipiter_brevipes,2,10,0.2,Accipitridae,"Osprey, kites, hawks and eagles"
Alauda_arvensis,13,46,0.283,Alaudidae,Larks
Anser_albifrons,5,27,0.185,Anatidae,"Ducks, geese and swans"
Calidris_subminuta,2,17,0.118,Scolopacidae,Sandpipers and allies
Caprimulgus_europaeus,0,31,0.0,Caprimulgidae,Nightjars
Caprimulgus_mahrattensis,0,11,0.0,Caprimulgidae,Nightjars
Coccyzus_erythropthalmus,1,23,0.043,Cuculidae,Cuckoos
Colaptes_campestris,4,8,0.5,Picidae,Woodpeckers
Enicurus_maculatus,1,6,0.167,Muscicapidae,Chats and Old World flycatchers
Glareola_maldivarum,4,45,0.089,Glareolidae,Coursers and pratincoles
Grallaria_squamigera,0,3,0.0,Formicariidae,Antthrushes and antpittas
Graydidascalus_brachyurus,0,1,0.0,Psittacidae,Parrots
Leptoptilos_javanicus,1,22,0.045,Ciconiidae,Storks
Oxyura_jamaicensis,22,32,0.688,Anatidae,"Ducks, geese and swans"
Phainopepla_nitens,5,8,0.625,Bombycillidae,Waxwings
Pteroglossus_torquatus,0,2,0.0,Ramphastidae,Toucans and barbets
Rhipidura_javanica,6,7,0.857,Rhipiduridae,Fantails
Sakesphorus_canadensis,1,2,0.5,Thamnophilidae,Antbirds
Salpornis_spilonotus,0,11,0.0,Certhiidae,Treecreepers
Anas_smithii,2,3,0.667,Anatidae,"Ducks, geese and swans"
Sylvia_conspicillata,0,10,0.0,Sylviidae,Old World warblers
Tachybaptus_dominicus,3,12,0.25,Podicipedidae,Grebes
Dendrocopos_nanus,2,23,0.087,Picidae,Woodpeckers
Burhinus_oedicnemus,8,46,0.174,Burhinidae,Thick-knees
Centropus_monachus,0,4,0.0,Cuculidae,Cuckoos
Cynanthus_latirostris,3,3,1.0,Trochilidae,Hummingbirds
Delichon_urbicum,16,40,0.4,Hirundinidae,Swallows and martins
Dryocopus_martius,3,10,0.3,Picidae,Woodpeckers
Falco_amurensis,2,44,0.045,Falconidae,Falcons and caracaras
Gerygone_olivacea,1,2,0.5,Acanthizidae,Thornbills and gerygones
Ixobrychus_cinnamomeus,17,43,0.395,Ardeidae,Herons and egrets
Lanius_ludovicianus,10,18,0.556,Laniidae,Shrikes
Mirafra_javanica,0,27,0.0,Alaudidae,Larks
Nasica_longirostris,0,1,0.0,Dendrocolaptidae,Woodcreepers
Pachyramphus_albogriseus,0,2,0.0,Cotingidae,Cotingas
Phylloscopus_affinis,2,28,0.071,Sylviidae,Old World warblers
Phylloscopus_ricketti,0,8,0.0,Sylviidae,Old World warblers
Parus_gambeli,3,4,0.75,Paridae,Tits and chickadees
Porphyrio_porphyrio,0,47,0.0,Rallidae,"Rails, crakes and allies"
Prunella_strophiata,0,3,0.0,Prunellidae,Accentors
Sicalis_citrina,0,4,0.0,Emberizidae,"Buntings, American sparrows and allies"
Sturnus_vulgaris,46,60,0.767,Sturnidae,Starlings
Vanellus_malarbaricus,10,23,0.435,Charadriidae,Plovers
Vireo_flavifrons,6,17,0.353,Vireonidae,Vireos and allies
Aythya_valisineria,18,23,0.783,Anatidae,"Ducks, geese and swans"
Bombycilla_japonica,4,10,0.4,Bombycillidae,Waxwings
Cairina_moschata,3,24,0.125,Anatidae,"Ducks, geese and swans"
Copsychus_malabaricus,1,15,0.067,Muscicapidae,Chats and Old World flycatchers
Emberiza_cioides,2,15,0.133,Emberizidae,"Buntings, American sparrows and allies"
Fraseria_ocreata,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Galerida_malabarica,1,8,0.125,Alaudidae,Larks
Haplophaedia_aureliae,0,2,0.0,Trochilidae,Hummingbirds
Loriculus_vernalis,0,7,0.0,Psittacidae,Parrots
Manorina_melanophrys,2,2,1.0,Meliphagidae,Honeyeaters
Melanerpes_aurifrons,3,3,1.0,Picidae,Woodpeckers
Mergus_serrator,19,29,0.655,Anatidae,"Ducks, geese and swans"
Mirafra_albicauda,0,1,0.0,Alaudidae,Larks
Ninox_scutulata,5,47,0.106,Strigidae,Owls
Pyrrhurus_scandens,0,1,0.0,Pycnonotidae,Bulbuls
Pluvialis_squatarola,20,73,0.274,Charadriidae,Plovers
Francolinus_squamatus,0,3,0.0,Phasianidae,"Grouse, pheasants and partridges"
Serinus_syriacus,0,3,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Dendroica_pensylvanica,11,18,0.611,Parulidae,New World warblers
Vermivora_chrysoptera,2,15,0.133,Parulidae,New World warblers
Anser_cygnoides,1,7,0.143,Anatidae,"Ducks, geese and swans"
Chondestes_grammacus,9,12,0.75,Emberizidae,"Buntings, American sparrows and allies"
Coscoroba_coscoroba,1,4,0.25,Anatidae,"Ducks, geese and swans"
Coturnix_coromandelica,1,23,0.043,Phasianidae,"Grouse, pheasants and partridges"
Buteo_polyosoma,2,5,0.4,Accipitridae,"Osprey, kites, hawks and eagles"
Glareola_pratincola,1,13,0.077,Glareolidae,Coursers and pratincoles
Hemipus_hirundinaceus,1,3,0.333,Campephagidae,Cuckoo-shrikes
Herpetotheres_cachinnans,1,11,0.091,Falconidae,Falcons and caracaras
Hemispingus_atropileus,0,3,0.0,Thraupidae,Tanagers
Pellorneum_ruficeps,2,13,0.154,Timaliidae,Babblers and parrotbills
Phylloscopus_griseolus,3,17,0.176,Sylviidae,Old World warblers
Strix_aluco,5,42,0.119,Strigidae,Owls
Tringa_glareola,32,60,0.533,Scolopacidae,Sandpipers and allies
Turdus_merula,37,55,0.673,Turdidae,Thrushes
Vanellus_gregarius,0,18,0.0,Charadriidae,Plovers
Actitis_hypoleucos,57,76,0.75,Scolopacidae,Sandpipers and allies
Atlapetes_semirufus,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Pipra_rubrocapilla,1,3,0.333,Pipridae,Manakins
